sample_location,sample_date,Fe2O3_percent,Fe_percent,SiO2_percent,SO3_percent,Na2O_percent,CaO_percent,MnO_percent,Al2O3_percent,Cl_percent,MgO_percent,Cr2O3_percent,Co2O3_percent,corrosion_severity,corrosion_implication
Offshore_Suction_Point,31/12/2016 13:01,35.957,17.477,10.778,2.597,2.126,4.32,1.284,7.492,0.998,4.14,0.966,0.511,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2016 14:01,29.251,16.492,10.781,1.97,2.238,3.925,1.412,6.643,0.887,3.799,0.715,0.383,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,31/12/2016 15:01,32.423,17.405,12.49,2.285,2.265,4.511,1.359,5.668,1.076,2.615,0.965,0.435,High,"Immediate attention required, consider replacement"
Filter_Unit_3,31/12/2016 16:01,34.829,20.129,10.128,1.654,2.47,4.579,1.45,6.931,0.874,3.694,0.806,0.492,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2016 17:01,31.081,17.247,12.931,1.644,2.144,4.826,1.884,7.027,0.95,3.489,0.916,0.445,Moderate,"Increased monitoring required, plan maintenance"
Corrosion_Monitor_2,31/12/2016 18:01,31.496,17.363,11.544,2.052,2.451,4.734,1.103,5.534,1.093,4.336,0.719,0.439,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2016 19:01,33.704,18.369,10.991,2.028,2.71,5.584,1.117,6.674,0.874,4.014,0.68,0.391,High,"Immediate attention required, consider replacement"
Heater_Unit_3,31/12/2016 20:01,29.422,17.478,12.282,1.65,2.18,3.749,1.339,5.862,0.923,3.299,0.768,0.382,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_2,31/12/2016 21:01,33.398,19.58,12.194,1.83,2.661,5.696,1.581,6.322,0.627,3.155,0.68,0.302,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2016 22:01,27.115,19.636,13.022,1.679,2.403,4.859,1.371,6.782,0.661,3.263,0.841,0.364,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,31/12/2016 23:01,30.101,17.914,11.278,2.105,2.477,5.474,1.333,6.451,0.87,4.015,0.9,0.421,High,"Immediate attention required, consider replacement"
Heater_Unit_3,01/01/2017 01:01,33.885,18.692,11.71,2.03,2.914,5.627,1.491,6.955,1.228,3.677,0.891,0.425,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,01/01/2017 02:01,34.294,18.025,10.142,1.7,2.392,3.63,1.607,6.45,0.835,3.449,0.775,0.363,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/01/2017 03:01,31.855,20.075,11.206,1.781,2.088,4.883,1.383,7.204,1.029,4.038,0.854,0.491,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,01/01/2017 04:01,34.139,19.457,13.335,1.996,1.981,5.477,1.34,6.389,1.117,2.318,0.862,0.448,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,01/01/2017 05:01,33.695,18.153,12.576,1.96,2.161,3.906,1.227,7.1,0.996,2.565,0.803,0.282,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,01/01/2017 06:01,29.97,19.032,11.203,2.239,2.269,4.499,1.649,7.043,0.955,3.601,0.687,0.413,High,"Immediate attention required, consider replacement"
Heater_Unit_1,01/01/2017 07:01,33.222,19.816,11.05,2.326,2.408,4.039,1.363,6.397,0.917,3.589,0.856,0.471,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,01/01/2017 08:01,28.376,15.883,10.819,1.976,1.868,4.691,1.652,6.91,0.9,3.35,0.777,0.302,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_2,01/01/2017 09:01,32.422,20.44,10.562,2.255,2.015,5.569,1.278,4.752,1.133,2.584,0.782,0.436,High,"Immediate attention required, consider replacement"
Heater_Unit_1,01/01/2017 10:01,34.407,17.848,12.306,1.859,1.798,4.652,1.355,5.239,0.845,2.975,0.74,0.461,High,"Immediate attention required, consider replacement"
Heater_Unit_1,01/01/2017 11:01,32.807,20.104,11.061,1.54,2.054,5.495,1.508,6.682,1.19,3.814,1.015,0.476,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/01/2017 12:01,31.734,17.986,12.124,2.138,1.954,4.729,1.499,6.173,1.057,2.769,0.791,0.445,High,"Immediate attention required, consider replacement"
Filter_Unit_3,01/01/2017 13:01,32.774,17.953,11.895,1.951,1.899,5.97,1.44,6.061,1.051,2.711,0.938,0.557,High,"Immediate attention required, consider replacement"
Filter_Unit_1,01/01/2017 14:01,32.995,18.61,12.882,1.995,1.987,4.933,1.287,6.757,0.966,3.016,0.961,0.338,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,01/01/2017 15:01,34.726,16.615,12.023,2.298,2.589,4.275,1.427,7.648,0.857,3.1,0.996,0.409,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,01/01/2017 16:01,32.179,18.604,11.077,1.913,2.224,4.677,1.034,7.884,1.139,3.067,1.022,0.418,High,"Immediate attention required, consider replacement"
Filter_Unit_1,01/01/2017 17:01,32.089,16.387,12.451,2.3,1.888,4.92,1.504,8.299,0.826,3.905,0.783,0.547,High,"Immediate attention required, consider replacement"
Filter_Unit_1,01/01/2017 18:01,31.183,19.389,10.098,1.952,2.107,5.519,1.35,7.038,0.909,3.591,0.625,0.472,High,"Immediate attention required, consider replacement"
Filter_Unit_3,01/01/2017 19:01,29.044,16.63,10.889,1.996,1.971,5.803,1.235,6.704,0.721,3.477,0.892,0.444,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_2,01/01/2017 20:01,28.415,19.637,13.243,1.507,2.339,4.45,1.592,7.26,0.721,3.174,0.845,0.443,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_2,01/01/2017 21:01,31.56,19.744,10.917,1.93,2.072,4.871,1.493,5.835,0.79,3.178,0.823,0.453,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,01/01/2017 22:01,37.634,16.75,13.658,1.764,2.198,5.013,1.496,6.815,1.142,3.026,0.991,0.463,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,01/01/2017 23:01,27.687,17.238,14.012,1.782,2.274,3.258,1.365,7.21,1.201,2.11,0.761,0.4,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,02/01/2017 01:01,30.32,16.476,11.83,1.899,2.5,4.704,1.391,7.314,1.034,3.187,0.729,0.375,High,"Immediate attention required, consider replacement"
Heater_Unit_3,27/06/2017 01:01,31.596,19.375,12.094,2.346,2.714,4.116,1.093,6.971,0.745,3.945,0.705,0.409,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2017 02:01,32.56,16.585,10.613,1.576,2.351,4.721,1.047,5.786,0.701,3.813,0.945,0.426,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,27/06/2017 03:01,31.975,17.873,9.552,1.807,2.176,5.139,1.511,6.99,0.931,3.658,0.85,0.364,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/06/2017 04:01,29.188,17.879,11.481,2.346,2.18,5.597,1.421,7.732,0.927,2.857,0.983,0.411,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/06/2017 05:01,30.177,21.342,13.095,1.408,2.706,4.904,1.059,8.077,0.973,3.253,0.823,0.294,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,27/06/2017 06:01,29.65,20.671,12.377,2.178,2.515,4.493,1.277,7.224,0.91,3.99,0.869,0.482,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/06/2017 07:01,30.171,17.528,10.258,2.319,2.302,3.835,1.352,8.661,0.983,3.314,0.568,0.47,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,27/06/2017 08:01,30.381,17.38,10.751,1.874,2.303,5.187,1.324,4.797,0.931,3.875,0.757,0.386,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,27/06/2017 09:01,32.878,17.919,12.651,2.499,2.296,4.95,1.471,8.402,0.719,3.843,0.932,0.49,High,"Immediate attention required, consider replacement"
Filter_Unit_3,27/06/2017 10:01,35.354,18.401,11.647,2.678,2.437,4.512,1.415,5.985,1.197,3.559,0.74,0.416,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2017 11:01,33.512,21.122,10.916,2.245,2.429,4.972,1.445,7.886,1.012,3.365,0.994,0.498,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/06/2017 12:01,30.982,17.919,10.263,1.994,2.828,5.516,1.597,6.752,0.933,3.943,0.783,0.374,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,27/06/2017 13:01,30.283,18.346,12.427,1.973,1.909,4.634,1.428,7.648,0.923,3.104,0.831,0.405,High,"Immediate attention required, consider replacement"
Discharge_Point,27/06/2017 14:01,32.427,17.641,10.704,2.105,2.354,4.901,1.755,6.201,0.911,3.584,0.719,0.484,High,"Immediate attention required, consider replacement"
Discharge_Point,27/06/2017 15:01,31.708,18.478,11.027,1.905,2.196,4.724,1.208,6.608,1.075,3.545,0.86,0.306,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2017 16:01,29.468,18.434,10.358,1.936,2.31,4.367,1.334,6.307,0.862,3.113,0.865,0.423,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,27/06/2017 17:01,33.63,19.138,12.845,2.139,2.108,3.994,1.521,6.974,1.043,3.909,0.833,0.36,High,"Immediate attention required, consider replacement"
Heater_Unit_2,27/06/2017 18:01,30.085,17.596,10.009,1.992,2.487,5.366,1.765,5.557,0.968,3.862,0.819,0.463,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/06/2017 19:01,31.608,16.738,11.302,2.019,2.02,5.393,1.249,6.866,0.842,3.065,0.853,0.454,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2017 20:01,34.906,19.111,10.056,1.856,2.221,4.552,1.272,7.129,0.742,3.431,0.981,0.409,High,"Immediate attention required, consider replacement"
Heater_Unit_3,27/06/2017 21:01,33.868,18.416,10.452,1.854,2.862,5.123,1.539,5.429,0.9,3.672,1.112,0.493,High,"Immediate attention required, consider replacement"
Heater_Unit_3,27/06/2017 22:01,29.572,20.987,12.193,1.594,2.784,5.533,0.989,5.925,0.915,3.474,0.656,0.504,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,27/06/2017 23:01,33.153,18.219,12.875,1.832,2.129,4.269,1.55,7.017,1.075,4.058,0.753,0.407,High,"Immediate attention required, consider replacement"
Discharge_Point,28/06/2017 01:01,31.694,16.912,10.743,1.881,2.03,4.302,1.347,6.127,1.07,4.32,0.946,0.482,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,28/06/2017 02:01,34.536,17.691,13.927,1.869,2.157,4.828,1.439,7.705,1.129,3.339,0.696,0.415,High,"Immediate attention required, consider replacement"
Discharge_Point,28/06/2017 03:01,30.7,20.908,11.259,1.293,2.54,4.376,1.419,7.228,0.882,4.062,0.741,0.404,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,28/06/2017 04:01,31.445,17.856,12.007,2.109,1.752,5.005,1.09,6.361,1.012,2.939,0.851,0.525,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,28/06/2017 05:01,35.442,20.981,9.892,2.313,2.523,5.117,1.444,6.025,1.031,3.192,0.856,0.389,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,28/06/2017 06:01,32.984,15.604,12.035,1.619,2.325,5.955,1.167,6.872,0.655,3.622,0.697,0.379,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,28/06/2017 07:01,31.737,15.92,12.962,1.882,2.628,4.516,1.436,7.671,0.646,3.658,0.723,0.363,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,28/06/2017 08:01,28.74,17.534,11.404,1.54,2.949,5.227,1.568,6.712,1.06,3.631,0.96,0.466,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,28/06/2017 09:01,30.813,17.037,11.864,2.227,2.719,4.478,1.207,5.929,1.143,3.52,0.842,0.455,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,28/06/2017 10:01,29.321,17.799,12.764,2.026,2.354,5.298,1.272,7.9,1.143,3.765,0.708,0.418,High,"Immediate attention required, consider replacement"
Discharge_Point,28/06/2017 11:01,33.477,18.049,12.056,1.454,2.241,5.09,1.723,6.112,1.047,3.568,1.099,0.529,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,28/06/2017 12:01,31.583,16.753,10.692,2.281,1.774,4.684,1.334,6.016,0.812,2.738,0.656,0.448,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,28/06/2017 13:01,30.593,18.117,12.32,2.032,1.491,4.919,1.512,6.109,0.681,2.832,0.666,0.372,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_3,28/06/2017 14:01,31.237,19.22,11.462,1.96,2.119,4.219,1.674,6.761,0.726,2.843,0.914,0.434,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,28/06/2017 15:01,33.403,16.798,11.361,2.031,2.385,4.39,1.641,6.855,0.937,2.722,0.884,0.43,High,"Immediate attention required, consider replacement"
Filter_Unit_3,28/06/2017 16:01,32.749,17.712,12.686,1.981,2.105,4.598,1.146,7.062,0.852,3.332,0.875,0.369,High,"Immediate attention required, consider replacement"
Heater_Unit_2,28/06/2017 17:01,31.899,19.724,12.547,2.141,2.237,4.551,1.118,8.273,1.051,3.531,0.813,0.472,High,"Immediate attention required, consider replacement"
Heater_Unit_2,28/06/2017 18:01,30.886,20.147,11.649,2.135,2.455,4.927,1.233,7.037,0.801,3.2,0.799,0.335,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,28/06/2017 19:01,32.209,17.02,11.149,2.047,2.306,4.014,1.551,7.142,0.898,3.304,0.8,0.405,High,"Immediate attention required, consider replacement"
Discharge_Point,28/06/2017 20:01,33.744,17.697,12.477,1.72,2.455,5.149,1.438,5.254,1.141,2.64,0.961,0.448,High,"Immediate attention required, consider replacement"
Discharge_Point,28/06/2017 21:01,27.528,19.179,12.163,2.069,1.867,5.255,1.304,7.406,0.768,2.995,0.683,0.375,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,28/06/2017 22:01,29.196,20.814,10.09,1.914,2.08,4.791,1.18,8.397,1.144,3.328,0.807,0.427,High,"Immediate attention required, consider replacement"
Filter_Unit_3,28/06/2017 23:01,30.634,18.984,10.718,2.14,2.701,4.733,1.286,5.464,0.872,3.138,0.852,0.423,High,"Immediate attention required, consider replacement"
Filter_Unit_3,29/06/2017 01:01,31.838,18.85,11.819,1.944,2.28,3.699,1.161,7.433,0.719,2.994,0.729,0.46,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/10/2017 01:01,32.628,17.857,11.207,1.864,2.408,4.36,1.45,5.732,1.184,3.204,0.68,0.52,High,"Immediate attention required, consider replacement"
Filter_Unit_1,01/10/2017 02:01,31.465,18.722,9.716,1.978,2.335,4.229,1.252,6.413,0.856,2.83,0.749,0.401,High,"Immediate attention required, consider replacement"
Filter_Unit_3,01/10/2017 03:01,31.476,18.735,12.214,2.067,1.823,4.593,1.278,8.727,1.135,3.543,0.736,0.368,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/10/2017 04:01,31.868,14.484,11.292,2.34,2.796,4.136,1.6,6.431,1.326,3.143,0.981,0.411,High,"Immediate attention required, consider replacement"
Heater_Unit_3,01/10/2017 05:01,33.856,19.534,11.99,1.344,2.135,4.854,0.665,5.915,0.923,4.508,0.893,0.456,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,01/10/2017 06:01,33.881,16.682,11.868,2.014,2.24,4.734,1.488,7.829,1.08,3.753,1.078,0.371,High,"Immediate attention required, consider replacement"
Discharge_Point,01/10/2017 07:01,34.558,16.977,12.328,2.005,2.24,4.839,1.287,9.067,0.904,4.28,0.858,0.427,High,"Immediate attention required, consider replacement"
Heater_Unit_1,01/10/2017 08:01,32.927,15.145,11.416,1.694,2.197,3.265,1.493,5.961,1.117,3.707,0.878,0.496,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,01/10/2017 09:01,27.934,18.936,12.805,2.009,2.262,4.951,1.393,5.422,0.769,3.126,0.861,0.392,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,01/10/2017 10:01,31.783,19.404,11.002,1.71,2.329,4.885,1.318,7.511,0.763,3.829,0.691,0.492,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_2,01/10/2017 11:01,30.723,18.661,10.967,1.964,2.507,4.647,1.327,6.846,1.061,3.164,0.772,0.405,High,"Immediate attention required, consider replacement"
Discharge_Point,01/10/2017 12:01,27.427,19.379,10.821,1.89,2.376,4.561,1.14,6.89,1.048,3.864,0.656,0.372,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,01/10/2017 13:01,34.195,16.678,10.651,2.147,3.072,5.237,1.207,6.165,0.844,3.548,0.795,0.441,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,01/10/2017 14:01,30.818,19.768,11.196,1.761,2.576,5.008,1.557,6.024,0.762,2.692,0.53,0.392,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_3,01/10/2017 15:01,27.305,18.196,10.925,1.809,2.468,5.281,1.55,7.468,0.636,3.866,0.839,0.485,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,01/10/2017 16:01,35.89,16.087,11.558,2.058,2.746,5.364,1.277,6.996,1.067,4.222,0.865,0.457,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,01/10/2017 17:01,31.614,20.533,12.617,2.391,2.094,5.725,1.44,7.261,1.168,3.6,0.703,0.42,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,01/10/2017 18:01,30.637,20.316,11.359,1.918,2.824,4.414,1.714,6.232,0.92,3.282,1.077,0.487,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,01/10/2017 19:01,34.123,19.747,12.213,2.085,1.851,4.434,1.34,7.021,1.098,3.408,0.6,0.375,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,01/10/2017 20:01,30.051,19.426,10.167,2.237,2.023,4.549,1.647,6.303,1.091,3.327,0.739,0.384,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/10/2017 21:01,34.108,21.015,12.033,1.792,2.16,5.776,1.203,6.011,0.731,3.12,0.771,0.486,High,"Immediate attention required, consider replacement"
Filter_Unit_3,01/10/2017 22:01,31.064,16.991,11.958,2.014,2.757,4.199,1.199,5.433,0.719,2.963,0.878,0.365,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/10/2017 23:01,33.186,18.533,11.279,2.071,2.449,4.583,1.703,5.056,0.853,4.221,0.858,0.434,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,02/10/2017 01:01,36.885,17.836,11.483,1.689,2.648,4.337,1.478,6.366,1.247,2.96,0.827,0.32,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2017 01:01,28.275,18.216,12.36,1.795,2.312,5.526,1.374,6.951,1.031,3.852,0.873,0.455,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_3,31/12/2017 02:01,26.291,16.216,12.546,2.327,2.266,5.616,1.418,6.844,1.099,3.064,0.845,0.422,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,31/12/2017 03:01,29.586,17.211,11.785,2.387,2.176,4.37,1.401,7.159,1.036,3.245,0.949,0.415,High,"Immediate attention required, consider replacement"
Discharge_Point,31/12/2017 04:01,31.553,17.957,12.459,1.726,2.632,3.856,1.437,6.329,0.951,3.003,1.115,0.441,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2017 05:01,31.476,16.221,11.705,1.962,1.952,4.657,1.54,7.272,0.594,2.904,0.8,0.408,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,31/12/2017 06:01,38.964,18.386,11.766,2.061,1.852,5.32,1.433,6.948,0.796,3.399,0.92,0.375,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,31/12/2017 07:01,36.363,19.992,11.315,1.996,2.185,4.832,0.862,6.023,0.798,3.76,0.937,0.441,High,"Immediate attention required, consider replacement"
